client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default_next_month
UCI_026921,150000.0,28,1,2,0,0,0,0,0,0,88506.0,2200.0,58699.0,2500.0,60252.0,3000.0,62245.0,3000.0,64202.0,3000.0,66167.0,3000.0,0
UCI_001361,240000.0,30,2,2,0,-1,-1,-2,-2,-2,7818.0,9434.0,9363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0
UCI_017381,630000.0,31,1,1,0,0,0,0,0,0,447263.0,20000.0,458762.0,20000.0,470298.0,20000.0,480587.0,15000.0,385587.0,15000.0,373910.0,15000.0,0
UCI_003959,50000.0,42,1,2,0,0,2,2,2,2,35539.0,3600.0,38246.0,0.0,37332.0,3000.0,39702.0,0.0,38932.0,3500.0,41770.0,3387.0,1
UCI_002350,130000.0,27,2,2,0,0,0,0,-1,0,131406.0,5000.0,125858.0,3572.0,118536.0,3153.0,34394.0,69200.0,66701.0,2500.0,58437.0,10000.0,1
UCI_020978,30000.0,44,2,2,2,0,0,0,0,0,17766.0,1306.0,18771.0,1500.0,19965.0,1400.0,20865.0,3000.0,23465.0,1000.0,24465.0,0.0,1
UCI_020201,300000.0,29,1,2,0,0,-2,-1,-1,-2,11500.0,0.0,0.0,0.0,0.0,1780.0,1780.0,0.0,0.0,0.0,0.0,0.0,0
UCI_024716,100000.0,38,2,1,0,0,0,0,-1,0,100600.0,4090.0,94367.0,4385.0,96504.0,1850.0,22850.0,103300.0,91081.0,3370.0,92986.0,3670.0,0
UCI_000990,50000.0,54,3,1,1,2,2,0,0,0,62847.0,2100.0,60885.0,0.0,56828.0,2000.0,55419.0,2000.0,54054.0,2455.0,53143.0,4000.0,0
UCI_018071,30000.0,48,3,1,-1,-1,-1,-1,-1,-1,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0
UCI_028125,230000.0,39,2,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,1052.0,1052.0,0.0,0.0,1931.0,1931.0,0.0,0.0,3915.0,0
UCI_003958,20000.0,22,2,2,0,0,0,0,0,0,17356.0,1274.0,18205.0,1119.0,10140.0,324.0,10345.0,278.0,7552.0,579.0,8001.0,170.0,0
UCI_005041,130000.0,29,1,2,-1,-1,-1,-1,0,0,280.0,2038.0,1954.0,311.0,304.0,1000.0,978.0,0.0,652.0,0.0,326.0,326.0,1
UCI_011730,20000.0,22,2,2,0,0,0,0,0,0,18062.0,1700.0,18374.0,1500.0,19222.0,1000.0,18014.0,1000.0,18627.0,1000.0,15811.0,1000.0,0
UCI_011947,30000.0,25,2,1,0,0,0,2,2,2,29883.0,2000.0,27523.0,4273.0,31010.0,0.0,30207.0,2640.0,31203.0,0.0,30554.0,1500.0,1
UCI_022492,50000.0,35,2,1,0,0,0,0,0,0,7378.0,1121.0,7543.0,1168.0,7754.0,1075.0,7825.0,218.0,7132.0,1100.0,7319.0,0.0,1
UCI_021716,30000.0,24,2,2,1,2,2,2,2,2,25193.0,0.0,24490.0,3400.0,27474.0,1200.0,27926.0,0.0,27189.0,2500.0,28604.0,1000.0,1
UCI_010203,90000.0,62,3,1,0,0,-1,0,0,0,98784.0,1050.0,52485.0,47003.0,46978.0,1680.0,47512.0,1734.0,48111.0,1828.0,48761.0,1737.0,0
UCI_018142,500000.0,42,1,1,0,0,0,-1,-1,0,47556.0,2016.0,36675.0,1049.0,9739.0,767.0,579.0,87150.0,53599.0,931.0,25276.0,1068.0,0
UCI_013162,280000.0,28,1,2,0,0,0,0,0,0,139719.0,6000.0,136052.0,4000.0,118076.0,4000.0,101457.0,4000.0,81124.0,3000.0,42347.0,1000.0,0
UCI_003807,20000.0,26,2,2,0,0,0,0,0,0,4491.0,1500.0,5906.0,1500.0,7298.0,1500.0,8515.0,1500.0,9869.0,1500.0,11196.0,1500.0,0
UCI_019373,500000.0,42,2,1,0,0,0,0,0,0,62112.0,20025.0,60246.0,40000.0,74832.0,85000.0,126778.0,139.0,82611.0,20000.0,71338.0,29761.0,0
UCI_019854,420000.0,42,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_007633,80000.0,33,3,2,0,0,2,2,2,2,30013.0,4000.0,33514.0,2000.0,34662.0,2000.0,35784.0,2000.0,37065.0,0.0,36320.0,3600.0,0
UCI_011629,200000.0,56,2,1,0,0,0,0,0,0,195456.0,8007.0,199692.0,6300.0,171784.0,6276.0,175197.0,6701.0,179069.0,13800.0,189686.0,0.0,0
UCI_003759,80000.0,27,3,1,0,0,0,-1,0,0,22381.0,1500.0,11420.0,3000.0,7021.0,6157.0,6157.0,1500.0,7606.0,138.0,3432.0,59.0,1
UCI_023871,300000.0,27,2,2,0,0,-1,-1,0,-1,1726.0,2800.0,-9.0,1983.0,1974.0,17652.0,17648.0,36183.0,36732.0,1002.0,1000.0,0.0,0
UCI_026663,30000.0,24,1,2,0,0,0,0,0,0,14857.0,2000.0,16302.0,1598.0,17333.0,2000.0,18735.0,825.0,18952.0,698.0,19195.0,701.0,0
UCI_014354,30000.0,28,3,2,0,0,0,0,-1,-1,25354.0,1650.0,24826.0,1200.0,25412.0,1000.0,21658.0,1000.0,980.0,55.0,55.0,0.0,0
UCI_019601,200000.0,32,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,2090.0,2090.0,0.0,0.0,0.0,0.0,2820.0,2820.0,10540.0,0
UCI_016473,130000.0,50,3,2,-1,-1,-1,-1,0,0,390.0,107767.0,52180.0,206.0,206.0,3265.0,3265.0,3000.0,5661.0,2000.0,7026.0,2000.0,0
UCI_007391,380000.0,44,1,2,0,0,0,0,0,0,371917.0,15071.0,355744.0,13500.0,347667.0,11000.0,304356.0,12000.0,311458.0,12000.0,299277.0,11000.0,0
UCI_011719,20000.0,24,1,2,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,1273.0,0.0,1
UCI_018815,140000.0,27,1,2,0,0,0,0,0,0,142027.0,7000.0,143536.0,5341.0,141849.0,4000.0,131491.0,3500.0,94362.0,3000.0,85863.0,13000.0,0
UCI_011480,340000.0,27,1,2,0,0,0,-1,-1,-1,30452.0,6919.0,36919.0,4322.0,24268.0,3210.0,3210.0,3240.0,3240.0,11095.0,11095.0,3345.0,0
UCI_013136,260000.0,30,1,2,-1,-1,-1,0,0,-1,496.0,496.0,496.0,992.0,992.0,496.0,992.0,0.0,496.0,1488.0,1488.0,496.0,0
UCI_011444,130000.0,40,3,1,-1,0,-1,-1,-2,-2,3015.0,1000.0,2620.0,1330.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_007533,290000.0,27,1,2,0,0,0,0,0,0,246284.0,10000.0,218441.0,8000.0,176099.0,6500.0,170282.0,7000.0,166869.0,10000.0,173273.0,10000.0,0
UCI_000721,30000.0,22,2,2,0,0,2,0,0,0,23892.0,5300.0,28459.0,0.0,25499.0,1000.0,25778.0,3352.0,28708.0,2300.0,30520.0,0.0,0
UCI_005170,140000.0,26,2,2,0,0,2,0,0,-1,28282.0,125000.0,148806.0,6.0,139462.0,4578.0,125046.0,1427.0,46364.0,87179.0,83460.0,26291.0,1
UCI_007404,70000.0,43,2,1,0,0,-1,-1,-1,0,16186.0,2000.0,3680.0,4540.0,4540.0,39994.0,39994.0,6850.0,6844.0,10000.0,12308.0,13000.0,0
UCI_023641,380000.0,39,2,1,0,0,0,0,0,0,307388.0,12936.0,280090.0,9190.0,249018.0,9000.0,252496.0,8100.0,253331.0,8100.0,238051.0,8000.0,0
UCI_017448,220000.0,47,2,2,0,0,0,0,0,0,137736.0,5100.0,130527.0,6540.0,127116.0,5000.0,121336.0,5000.0,121736.0,5000.0,119164.0,4600.0,0
UCI_001064,300000.0,42,1,1,0,0,0,0,0,0,120151.0,4229.0,89618.0,5024.0,47857.0,6012.0,48128.0,5191.0,50332.0,12139.0,23688.0,110247.0,0
UCI_004886,150000.0,29,1,2,-1,-1,-2,-1,-1,-1,249.0,0.0,0.0,0.0,0.0,12877.0,12877.0,1558.0,1558.0,225.0,225.0,0.0,0
UCI_012310,20000.0,23,3,1,0,0,0,0,0,0,17589.0,1313.0,18387.0,1308.0,19157.0,684.0,19308.0,707.0,19486.0,848.0,19785.0,790.0,1
UCI_029805,20000.0,45,3,1,1,3,2,2,0,0,18838.0,0.0,18243.0,1200.0,18849.0,0.0,17724.0,0.0,17524.0,0.0,0.0,0.0,1
UCI_009569,20000.0,25,2,2,0,0,0,0,0,0,19770.0,1465.0,19463.0,4000.0,20998.0,0.0,19468.0,367.0,36702.0,0.0,0.0,0.0,1
UCI_022154,140000.0,30,2,1,0,0,0,0,0,0,13859.0,5000.0,16229.0,1286.0,16459.0,1476.0,14753.0,423.0,13437.0,3000.0,14745.0,1000.0,0
UCI_023343,90000.0,30,2,2,1,2,0,0,0,2,88093.0,0.0,85730.0,1984.0,54727.0,2004.0,55506.0,4251.0,58529.0,0.0,57157.0,2083.0,1
UCI_010825,50000.0,23,1,2,-1,-1,-1,-1,0,0,496.0,454.0,454.0,0.0,-42.0,14109.0,13109.0,1000.0,13266.0,1000.0,13401.0,1000.0,0
UCI_003377,350000.0,37,2,2,0,0,0,0,0,0,128146.0,4052.0,117713.0,1700.0,51961.0,1500.0,46207.0,2000.0,35052.0,500.0,12536.0,2000.0,0
UCI_023313,300000.0,31,4,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_015521,180000.0,32,2,2,0,0,0,0,-1,0,45469.0,5000.0,39368.0,2000.0,9652.0,3000.0,10775.0,1943.0,1943.0,13000.0,13243.0,170000.0,0
UCI_025256,30000.0,23,1,2,2,0,0,0,0,0,25366.0,2000.0,26554.0,2000.0,27435.0,2000.0,28270.0,1500.0,28632.0,2400.0,30193.0,1100.0,1
UCI_011673,140000.0,26,1,2,0,0,0,0,-1,0,84729.0,26894.0,102693.0,1500.0,41266.0,11888.0,39634.0,115440.0,115440.0,23900.0,133580.0,10586.0,0
UCI_027482,160000.0,57,2,2,-2,-2,-2,-2,-2,-1,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,601.0,600.0,0.0,1
UCI_005138,200000.0,43,3,1,0,0,0,0,0,0,146206.0,5404.0,150404.0,5854.0,154977.0,5000.0,157166.0,5000.0,160870.0,4600.0,164101.0,5000.0,0
UCI_013333,50000.0,49,2,1,0,0,0,0,0,0,47649.0,2220.0,49100.0,2500.0,50380.0,644.0,19144.0,628.0,17625.0,642.0,17246.0,1500.0,0
UCI_015938,50000.0,26,2,2,1,2,2,2,2,3,18253.0,2900.0,20539.0,700.0,20616.0,1000.0,20977.0,2970.0,23287.0,0.0,22637.0,0.0,0
UCI_000976,50000.0,22,2,2,0,0,0,0,0,0,49609.0,2100.0,61162.0,2000.0,31485.0,4000.0,15281.0,3000.0,18031.0,1500.0,18233.0,1000.0,0
UCI_001829,380000.0,39,2,1,-1,-1,0,0,0,0,19261.0,81975.0,81961.0,1480.0,61189.0,3000.0,38875.0,1000.0,17876.0,3000.0,13313.0,10024.0,0
UCI_009635,240000.0,34,1,2,-1,-1,-2,-2,-2,-2,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_014222,10000.0,34,3,2,0,0,0,0,0,0,7165.0,2000.0,8647.0,1141.0,9247.0,325.0,9431.0,331.0,8843.0,389.0,9075.0,1000.0,0
UCI_020521,150000.0,32,2,2,1,2,0,0,0,0,127399.0,0.0,124835.0,5000.0,127259.0,3500.0,129115.0,3557.0,131820.0,5929.0,124322.0,23.0,1
UCI_004865,150000.0,28,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_028205,300000.0,39,2,2,-2,-2,-2,-2,-2,-2,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_023168,260000.0,36,1,1,0,0,-1,-1,0,0,10942.0,3000.0,7045.0,246.0,246.0,7178.0,7156.0,5164.0,7164.0,1209.0,3677.0,1209.0,0
UCI_027557,80000.0,59,2,2,2,2,2,2,2,0,24756.0,5500.0,29818.0,13.0,29060.0,4000.0,31133.0,5.0,24135.0,2005.0,22970.0,2005.0,1
UCI_024246,100000.0,30,1,2,0,0,0,0,-2,-2,96846.0,5055.0,98364.0,1049.0,21255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_006086,140000.0,37,1,1,0,0,2,2,2,2,124375.0,11000.0,133384.0,6000.0,135691.0,5700.0,137675.0,0.0,135371.0,5500.0,138455.0,5000.0,1
UCI_023157,30000.0,38,3,2,2,0,0,2,0,0,24524.0,1426.0,25546.0,3700.0,28820.0,718.0,28538.0,1500.0,28208.0,1500.0,29326.0,3000.0,1
UCI_003311,110000.0,31,1,1,2,2,2,0,0,0,107507.0,7960.0,108067.0,0.0,83164.0,3000.0,79428.0,3000.0,80235.0,3100.0,79412.0,3000.0,1
UCI_022625,210000.0,44,2,2,0,0,0,0,0,0,84298.0,3379.0,85379.0,3469.0,87469.0,4380.0,90380.0,3355.0,91355.0,3565.0,92565.0,3607.0,0
UCI_010040,200000.0,27,2,1,0,0,0,0,2,2,174381.0,7000.0,177078.0,10000.0,184026.0,11000.0,192069.0,10043.0,198862.0,0.0,176770.0,7000.0,0
UCI_021919,70000.0,24,2,1,0,0,0,0,0,0,8193.0,1122.0,7569.0,2127.0,8127.0,2000.0,8838.0,1736.0,8736.0,2753.0,10753.0,2177.0,0
UCI_008409,50000.0,30,3,1,0,0,0,0,0,0,50545.0,2603.0,49502.0,1621.0,46418.0,1000.0,19980.0,1000.0,19751.0,1204.0,20477.0,1000.0,1
UCI_012813,130000.0,29,2,2,1,3,2,2,2,2,129094.0,0.0,125616.0,4500.0,126531.0,4500.0,127571.0,900.0,121365.0,7200.0,125368.0,4980.0,1
UCI_003817,50000.0,32,2,2,0,0,0,0,2,0,32813.0,3000.0,34973.0,1700.0,35603.0,2600.0,37595.0,0.0,29818.0,10000.0,24416.0,6000.0,1
UCI_023132,50000.0,34,3,1,0,0,0,0,0,0,24203.0,1367.0,23708.0,1741.0,23609.0,1280.0,22675.0,706.0,21628.0,700.0,20576.0,776.0,0
UCI_005150,30000.0,29,3,2,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7035.0,7035.0,0.0,1
UCI_001662,30000.0,39,2,1,-1,-1,-1,-1,-1,-1,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,675.0,675.0,10473.0,1
UCI_025592,500000.0,35,1,2,-1,-1,-1,-1,0,-1,2398.0,4583.0,4583.0,13519.0,13519.0,43251.0,43251.0,0.0,34279.0,8657.0,8657.0,10649.0,0
UCI_024472,130000.0,44,2,1,1,2,2,2,2,2,5230.0,0.0,4998.0,3000.0,7898.0,0.0,7021.0,40200.0,46431.0,0.0,45891.0,780.0,1
UCI_027981,200000.0,28,1,2,-2,-2,-2,-2,-2,-2,7618.0,7961.0,7961.0,1452.0,1452.0,6248.0,6248.0,4112.0,4112.0,0.0,0.0,3428.0,0
UCI_007947,20000.0,50,2,1,7,6,5,4,3,2,22858.0,0.0,22246.0,0.0,21623.0,0.0,21000.0,0.0,20388.0,0.0,19915.0,994.0,1
UCI_002563,140000.0,40,1,1,2,0,0,2,2,2,136785.0,5051.0,137175.0,12602.0,140773.0,0.0,133147.0,12000.0,140350.0,0.0,136475.0,5000.0,1
UCI_025710,50000.0,47,2,1,0,0,0,0,0,0,46170.0,1755.0,47155.0,2000.0,48052.0,2295.0,49491.0,1000.0,28618.0,1048.0,29217.0,1058.0,0
UCI_024099,250000.0,26,2,2,0,0,0,0,0,0,123148.0,15447.0,135439.0,12004.0,42090.0,21558.0,61558.0,20894.0,80894.0,15000.0,93938.0,20000.0,0
UCI_009251,180000.0,30,2,1,0,0,2,0,0,0,149218.0,10915.0,217602.0,5.0,96169.0,5050.0,70083.0,10000.0,59509.0,20000.0,78312.0,2000.0,0
UCI_011728,130000.0,26,3,1,0,0,0,0,0,0,131724.0,5510.0,130186.0,8970.0,124530.0,5239.0,115800.0,5234.0,98268.0,4000.0,83729.0,4000.0,1
UCI_003398,40000.0,45,2,1,1,2,0,0,0,0,11402.0,0.0,10928.0,1200.0,11940.0,500.0,12241.0,500.0,12544.0,500.0,12835.0,500.0,1
UCI_026510,500000.0,53,3,1,-1,-1,-1,-1,-1,-1,1453.0,961.0,961.0,159.0,159.0,720.0,720.0,3160.0,3157.0,2336.0,2336.0,1033.0,0
UCI_000089,130000.0,35,1,1,0,0,0,-1,-1,-1,81313.0,40000.0,117866.0,5000.0,17740.0,1330.0,1330.0,7095.0,7095.0,1190.0,1190.0,2090.0,0
UCI_013298,80000.0,36,2,2,0,0,2,2,2,2,47502.0,4000.0,50423.0,0.0,49311.0,4100.0,52584.0,2000.0,53589.0,2200.0,54748.0,2200.0,0
UCI_009746,80000.0,32,3,2,0,0,0,0,0,0,71375.0,1414.0,18353.0,83402.0,94675.0,4000.0,90470.0,3058.0,85449.0,2903.0,80309.0,2626.0,0
UCI_001299,80000.0,29,1,2,0,0,0,0,0,0,16936.0,1303.0,17963.0,1316.0,18976.0,1000.0,19660.0,1000.0,20343.0,1000.0,21003.0,933.0,1
UCI_011379,180000.0,25,2,2,0,0,0,0,0,-1,4236.0,2001.0,5230.0,2000.0,6570.0,1018.0,7192.0,6154.0,6437.0,12527.0,12499.0,5016.0,0
UCI_016033,90000.0,35,2,2,0,0,0,0,0,0,30646.0,1500.0,29919.0,1509.0,29045.0,1400.0,28025.0,1000.0,26758.0,1100.0,26012.0,1000.0,0
UCI_011752,130000.0,38,1,1,-1,-1,-1,-2,-2,-2,5190.0,649.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_010820,30000.0,23,2,2,-1,-1,-1,-1,-1,-1,1393.0,1393.0,1393.0,1393.0,1393.0,1543.0,1543.0,1596.0,1596.0,2970.0,2970.0,0.0,0
UCI_008273,50000.0,24,2,2,0,0,0,0,0,0,10834.0,1509.0,11771.0,1500.0,12762.0,605.0,12769.0,1500.0,13512.0,1500.0,14772.0,3000.0,0
UCI_017554,230000.0,46,2,1,-1,-1,0,0,0,0,207.0,4999.0,4090.0,2655.0,5848.0,1919.0,6849.0,3400.0,9331.0,3920.0,12687.0,6655.0,0
UCI_017491,50000.0,39,2,3,0,0,0,0,0,0,49005.0,6000.0,49407.0,5000.0,45881.0,5000.0,45784.0,8000.0,50072.0,4000.0,49112.0,4000.0,0
UCI_001518,190000.0,49,3,1,2,2,2,2,2,2,178367.0,5000.0,179062.0,3000.0,177663.0,7100.0,180312.0,8700.0,185910.0,9300.0,191895.0,9500.0,1
UCI_026527,60000.0,52,3,2,0,0,0,0,2,0,60250.0,2167.0,60585.0,2483.0,61257.0,6084.0,62697.0,0.0,60816.0,1936.0,61685.0,1850.0,0
UCI_024249,90000.0,31,1,2,1,2,2,0,0,0,33868.0,1600.0,34614.0,0.0,33776.0,1563.0,34767.0,1300.0,35504.0,1300.0,36249.0,1438.0,1
UCI_011926,140000.0,47,3,0,0,0,0,0,0,0,75883.0,2536.0,67073.0,5017.0,57233.0,10012.0,52295.0,10013.0,49047.0,3010.0,38796.0,6015.0,0
UCI_012054,50000.0,55,3,1,2,0,0,0,0,0,42166.0,2200.0,43687.0,1632.0,44121.0,1113.0,43360.0,1336.0,40555.0,3142.0,31309.0,2126.0,1
UCI_020040,420000.0,40,2,1,-1,0,0,0,2,0,101873.0,3517.0,99516.0,3537.0,99873.0,6810.0,100361.0,0.0,90052.0,2764.0,89112.0,3500.0,0
UCI_004412,80000.0,27,1,2,0,0,0,0,-1,0,76817.0,3000.0,74554.0,1400.0,43727.0,326.0,16307.0,1755.0,1755.0,0.0,470.0,39080.0,0
UCI_003155,360000.0,25,2,2,1,-1,2,0,-1,-1,0.0,1647.0,1647.0,5.0,1488.0,2.0,490.0,1705.0,1697.0,792.0,789.0,0.0,0
UCI_020140,230000.0,35,1,2,-1,-1,-1,-1,-2,-2,1890.0,533.0,533.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_016083,50000.0,28,2,2,2,2,0,0,0,-2,16639.0,14.0,16041.0,1505.0,12151.0,2000.0,4963.0,0.0,0.0,0.0,0.0,0.0,0
UCI_020216,490000.0,54,3,1,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,361.0,361.0,7600.0,7530.0,396.0,396.0,396.0,396.0,396.0,0
UCI_003063,150000.0,26,2,2,0,0,0,0,0,0,10111.0,1158.0,9847.0,1181.0,10870.0,1500.0,12189.0,836.0,12836.0,1200.0,13828.0,2000.0,0
UCI_018736,70000.0,25,1,2,1,2,2,2,2,2,53742.0,0.0,52281.0,4545.0,55981.0,0.0,54484.0,5500.0,59080.0,2090.0,59096.0,0.0,0
UCI_028085,290000.0,36,2,2,0,0,0,0,2,0,110695.0,3260.0,108583.0,5000.0,70642.0,4706.0,71008.0,0.0,65455.0,2007.0,63421.0,2482.0,0
UCI_003451,150000.0,36,2,2,-1,-1,-2,-2,-2,-2,5382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_000102,380000.0,30,1,2,-2,-2,-1,0,0,0,-81.0,223.0,-303.0,33178.0,32475.0,1171.0,32891.0,1197.0,33564.0,1250.0,34056.0,5000.0,0
UCI_005291,180000.0,42,2,1,0,0,0,2,0,0,102449.0,5500.0,104807.0,9500.0,111048.0,0.0,107782.0,5000.0,110879.0,5000.0,113666.0,5000.0,0
UCI_005320,30000.0,60,3,1,0,0,0,2,0,0,11575.0,1600.0,12351.0,2000.0,13505.0,0.0,12677.0,1000.0,12995.0,1000.0,13443.0,1000.0,0
UCI_004795,230000.0,25,2,2,0,0,0,0,-1,0,19225.0,2000.0,16375.0,2000.0,11864.0,5000.0,10004.0,65349.0,62349.0,2000.0,52791.0,2000.0,0
UCI_018387,30000.0,24,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,745.0,745.0,0.0,0.0,0.0,0.0,930.0,0
UCI_023453,280000.0,34,2,1,-2,-2,-2,-2,-2,-2,9103.0,6439.0,6419.0,12042.0,11966.0,5844.0,5844.0,4672.0,8994.0,14724.0,14631.0,4429.0,0
UCI_010205,120000.0,48,2,2,0,0,0,0,0,2,72528.0,2680.0,74047.0,2741.0,75564.0,2933.0,77242.0,6000.0,81826.0,3300.0,83630.0,0.0,0
UCI_027411,280000.0,30,2,2,0,0,0,0,0,0,261602.0,10000.0,267238.0,11075.0,273951.0,8972.0,262720.0,5182.0,130384.0,10000.0,102181.0,4000.0,0
UCI_001732,250000.0,33,2,2,0,0,0,0,0,0,255223.0,1600.0,47070.0,1650.0,48130.0,2100.0,49625.0,3000.0,51500.0,0.0,0.0,94825.0,1
UCI_016250,310000.0,37,1,1,-2,-2,-2,-2,-2,-2,123.0,123.0,123.0,0.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0
UCI_019292,120000.0,39,2,2,-2,-2,-2,-2,-2,-2,326.0,3756.0,3756.0,652.0,326.0,326.0,326.0,326.0,326.0,476.0,476.0,326.0,1
UCI_012316,250000.0,39,1,1,-1,-1,2,-1,-1,-1,1000.0,3629.0,4070.0,3.0,3629.0,1575.0,1570.0,248.0,248.0,1247.0,1247.0,621.0,0
UCI_025781,200000.0,32,2,1,0,0,-2,-2,-2,-2,10701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_017739,50000.0,59,3,1,1,-2,-2,-2,-2,-2,-639.0,0.0,-639.0,900.0,-1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_002743,220000.0,40,1,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0
UCI_001110,30000.0,33,2,2,1,2,0,0,0,0,31089.0,0.0,10989.0,1200.0,11997.0,600.0,12397.0,1000.0,13043.0,650.0,13325.0,650.0,0
UCI_002005,320000.0,35,2,2,0,0,0,0,0,0,98697.0,3891.0,100572.0,5240.0,103621.0,3616.0,103720.0,3770.0,100136.0,4264.0,102167.0,3345.0,0
UCI_020968,150000.0,38,1,1,5,4,3,2,2,-2,288585.0,0.0,282677.0,0.0,159283.0,0.0,148309.0,5000.0,143972.0,5000.0,139650.0,0.0,1
UCI_009492,280000.0,51,3,1,-2,-2,-2,-2,-2,-2,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_001918,240000.0,26,2,2,0,0,0,0,0,0,184501.0,7627.0,177846.0,6003.0,167934.0,5504.0,169133.0,10158.0,175175.0,6000.0,146093.0,6012.0,0
UCI_026865,250000.0,40,1,1,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,109.0,0
UCI_028154,210000.0,34,1,1,0,0,0,0,0,0,73329.0,2700.0,74261.0,3500.0,75602.0,3300.0,76062.0,3000.0,76287.0,3000.0,76971.0,3000.0,0
UCI_025987,80000.0,35,2,1,1,-1,3,2,0,-1,0.0,964.0,964.0,0.0,964.0,0.0,964.0,0.0,964.0,5953.0,5953.0,0.0,0
UCI_016071,50000.0,33,2,1,0,0,0,0,0,0,33441.0,2659.0,20668.0,2917.0,22926.0,4600.0,21767.0,1000.0,13806.0,5200.0,5320.0,0.0,0
UCI_005163,240000.0,35,1,2,-1,-1,-1,-1,-1,-1,446.0,2852.0,2852.0,0.0,-348.0,500.0,152.0,500.0,272.0,5291.0,5291.0,1000.0,0
UCI_000484,90000.0,48,3,1,1,2,2,2,2,2,77604.0,1700.0,73317.0,4000.0,71334.0,1600.0,67009.0,1600.0,63228.0,1500.0,59378.0,4086.0,0
UCI_017531,200000.0,42,3,1,-2,-2,-2,-2,-2,-2,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1256.0,1256.0,1880.0,0
UCI_002331,240000.0,28,1,2,0,0,0,0,0,0,199671.0,7000.0,193523.0,7000.0,187389.0,7000.0,181348.0,6500.0,174998.0,6000.0,168176.0,6000.0,0
UCI_018765,220000.0,28,1,2,0,0,0,0,0,0,157215.0,6502.0,161006.0,8100.0,165222.0,8200.0,168145.0,6000.0,169162.0,6200.0,172041.0,6200.0,0
UCI_028312,100000.0,38,3,1,0,0,0,2,0,0,87181.0,4017.0,84668.0,7121.0,83898.0,94.0,77260.0,2408.0,68173.0,2513.0,66682.0,2716.0,0
UCI_015398,50000.0,55,3,1,0,0,0,0,0,0,23593.0,1831.0,24787.0,1189.0,9145.0,3467.0,12423.0,30000.0,41956.0,4000.0,45112.0,0.0,0
UCI_015601,160000.0,59,2,1,-1,-1,-1,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,0
UCI_009812,90000.0,49,3,1,2,2,2,2,2,2,74766.0,3500.0,76470.0,2900.0,77514.0,3100.0,78730.0,3000.0,80316.0,3500.0,82321.0,6500.0,1
