dataset_source,time_frequency,week_start,store_id,store_available,product_id,category_general,category_detail,region,units_sold,price,promotion_visibility,promotion_known,vendor_id,color,inventory_level_end_of_week,units_ordered_weekly,existing_demand_forecast_weekly,observed_days,target_next_week_units_sold,target_available,year,month,iso_week,sales_lag_1_week,sales_lag_4_weeks,sales_rolling_mean_4_weeks,sales_rolling_mean_8_weeks,sales_rolling_std_4_weeks
retail_store_inventory,weekly,2022-07-25,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,965.0,44.91,,0,,,66.0,909.0,985.23,7,1139.0,1,2022,7,30,1053.0,997.0,1090.0,952.625,288.4834
retail_store_inventory,weekly,2022-08-01,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,1139.0,62.7914,,0,,,236.0,829.0,1185.72,7,1116.0,1,2022,8,31,965.0,815.0,1082.0,986.25,292.34
retail_store_inventory,weekly,2022-08-08,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,West,1116.0,62.18,,0,,,498.0,873.0,1150.39,7,853.0,1,2022,8,32,1139.0,1495.0,1163.0,1086.25,232.4536
retail_store_inventory,weekly,2022-08-15,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,West,853.0,63.6329,,0,,,122.0,656.0,889.74,7,812.0,1,2022,8,33,1116.0,1053.0,1068.25,1047.5,77.8433
retail_store_inventory,weekly,2022-08-22,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,812.0,46.4543,,0,,,109.0,877.0,887.46,7,638.0,1,2022,8,34,853.0,965.0,1018.25,1054.125,134.5099
retail_store_inventory,weekly,2022-08-29,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,North,638.0,43.02,,0,,,57.0,851.0,650.62,7,1179.0,1,2022,8,35,812.0,1139.0,980.0,1031.0,171.3962
retail_store_inventory,weekly,2022-09-05,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,North,1179.0,58.7629,,0,,,486.0,667.0,1207.85,7,660.0,1,2022,9,36,638.0,1116.0,854.75,1008.875,197.5371
retail_store_inventory,weekly,2022-09-12,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,South,660.0,68.8643,,0,,,256.0,909.0,721.3,7,1127.0,1,2022,9,37,1179.0,853.0,870.5,969.375,225.8001
retail_store_inventory,weekly,2022-09-19,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,East,1127.0,45.09,,0,,,394.0,671.0,1148.86,7,1163.0,1,2022,9,38,660.0,812.0,822.25,920.25,250.0991
retail_store_inventory,weekly,2022-09-26,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,West,1163.0,51.34,,0,,,449.0,650.0,1208.92,7,593.0,1,2022,9,39,1127.0,638.0,901.0,940.5,291.8961
retail_store_inventory,weekly,2022-10-03,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,North,593.0,68.3371,,0,,,202.0,760.0,621.7,7,644.0,1,2022,10,40,1163.0,1179.0,1032.25,943.5,249.1176
retail_store_inventory,weekly,2022-10-10,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,South,644.0,55.7857,,0,,,322.0,795.0,674.13,7,1313.0,1,2022,10,41,593.0,660.0,885.75,878.125,300.9622
retail_store_inventory,weekly,2022-10-17,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,1313.0,56.9243,,0,,,237.0,571.0,1352.41,7,451.0,1,2022,10,42,644.0,1127.0,881.75,852.0,305.0414
retail_store_inventory,weekly,2022-10-24,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,West,451.0,62.1929,,0,,,52.0,653.0,454.81,7,1147.0,1,2022,10,43,1313.0,1163.0,928.25,914.625,363.4697
retail_store_inventory,weekly,2022-10-31,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,East,1147.0,46.0229,,0,,,278.0,781.0,1172.13,7,923.0,1,2022,10,44,451.0,593.0,750.25,891.25,383.9508
retail_store_inventory,weekly,2022-11-07,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,923.0,68.7971,,0,,,286.0,959.0,948.03,7,1307.0,1,2022,11,45,1147.0,644.0,888.75,887.25,407.5164
retail_store_inventory,weekly,2022-11-14,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,1307.0,45.9,,0,,,450.0,657.0,1376.59,7,1107.0,1,2022,11,46,923.0,1313.0,958.5,920.125,374.1742
retail_store_inventory,weekly,2022-11-21,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,South,1107.0,42.7786,,0,,,94.0,898.0,1140.53,7,1038.0,1,2022,11,47,1307.0,451.0,957.0,942.625,372.2866
retail_store_inventory,weekly,2022-11-28,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,North,1038.0,34.3657,,0,,,132.0,799.0,1100.17,7,664.0,1,2022,11,48,1107.0,1147.0,1121.0,935.625,157.7678
retail_store_inventory,weekly,2022-12-05,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,664.0,57.7914,,0,,,207.0,672.0,712.52,7,800.0,1,2022,12,49,1038.0,923.0,1093.75,991.25,161.157
retail_store_inventory,weekly,2022-12-12,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,800.0,38.0057,,0,,,241.0,720.0,857.71,7,754.0,1,2022,12,50,664.0,1307.0,1029.0,993.75,268.7465
retail_store_inventory,weekly,2022-12-19,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,East,754.0,48.4957,,0,,,87.0,767.0,786.79,7,652.0,1,2022,12,51,800.0,1107.0,902.25,929.625,206.2109
retail_store_inventory,weekly,2022-12-26,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,West,652.0,40.4986,,0,,,452.0,705.0,631.87,7,1020.0,1,2022,12,52,754.0,1038.0,814.0,967.5,159.658
retail_store_inventory,weekly,2023-01-02,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,South,1020.0,48.2614,,0,,,183.0,676.0,1016.74,7,611.0,1,2023,1,1,652.0,664.0,717.5,905.625,71.3933
retail_store_inventory,weekly,2023-01-09,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,611.0,49.0443,,0,,,389.0,818.0,664.75,7,905.0,1,2023,1,2,1020.0,800.0,806.5,917.75,155.1891
retail_store_inventory,weekly,2023-01-16,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,South,905.0,43.7786,,0,,,73.0,681.0,941.21,7,1454.0,1,2023,1,3,611.0,754.0,759.25,830.75,183.9373
retail_store_inventory,weekly,2023-01-23,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,North,1454.0,60.4157,,0,,,179.0,539.0,1448.2,7,1118.0,1,2023,1,4,905.0,652.0,797.0,805.5,197.496
retail_store_inventory,weekly,2023-01-30,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,1118.0,61.7743,,0,,,230.0,806.0,1193.94,7,680.0,1,2023,1,5,1454.0,1020.0,997.5,857.5,349.6841
retail_store_inventory,weekly,2023-02-06,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,South,680.0,67.6129,,0,,,474.0,805.0,728.52,7,676.0,1,2023,2,6,1118.0,611.0,1022.0,914.25,355.176
retail_store_inventory,weekly,2023-02-13,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,North,676.0,67.7757,,0,,,162.0,846.0,690.8,7,624.0,1,2023,2,7,680.0,905.0,1039.25,899.25,329.2936
retail_store_inventory,weekly,2023-02-20,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,624.0,65.35,,0,,,362.0,477.0,636.8,7,1070.0,1,2023,2,8,676.0,1454.0,982.0,889.5,376.8819
retail_store_inventory,weekly,2023-02-27,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,1070.0,51.8943,,0,,,297.0,700.0,1074.9,7,837.0,1,2023,2,9,624.0,1118.0,774.5,886.0,230.4163
retail_store_inventory,weekly,2023-03-06,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,837.0,65.4771,,0,,,383.0,666.0,858.61,7,1298.0,1,2023,3,10,1070.0,680.0,762.5,892.25,206.5809
retail_store_inventory,weekly,2023-03-13,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,West,1298.0,47.0271,,0,,,277.0,1024.0,1290.54,7,1576.0,1,2023,3,11,837.0,676.0,801.75,920.5,200.5066
retail_store_inventory,weekly,2023-03-20,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,North,1576.0,45.2943,,0,,,128.0,719.0,1579.84,7,772.0,1,2023,3,12,1298.0,624.0,957.25,969.625,291.1693
retail_store_inventory,weekly,2023-03-27,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,772.0,52.7829,,0,,,285.0,862.0,834.77,7,1077.0,1,2023,3,13,1576.0,1070.0,1195.25,984.875,315.9951
retail_store_inventory,weekly,2023-04-03,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,East,1077.0,66.3529,,0,,,433.0,571.0,1096.93,7,1399.0,1,2023,4,14,772.0,837.0,1120.75,941.625,383.3235
retail_store_inventory,weekly,2023-04-10,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,East,1399.0,56.0314,,0,,,425.0,915.0,1425.21,7,833.0,1,2023,4,15,1077.0,1298.0,1180.75,991.25,340.4951
retail_store_inventory,weekly,2023-04-17,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,833.0,40.4057,,0,,,99.0,594.0,877.25,7,808.0,1,2023,4,16,1399.0,1576.0,1206.0,1081.625,355.5025
retail_store_inventory,weekly,2023-04-24,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,808.0,62.8786,,0,,,456.0,893.0,805.68,7,1081.0,1,2023,4,17,833.0,772.0,1020.25,1107.75,284.8173
retail_store_inventory,weekly,2023-05-01,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,1081.0,51.3,,0,,,205.0,793.0,1134.81,7,524.0,1,2023,5,18,808.0,1077.0,1029.25,1075.0,274.7488
retail_store_inventory,weekly,2023-05-08,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,East,524.0,31.5143,,0,,,79.0,938.0,568.18,7,826.0,1,2023,5,19,1081.0,1399.0,1030.25,1105.5,274.9877
retail_store_inventory,weekly,2023-05-15,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,West,826.0,58.5186,,0,,,160.0,733.0,844.61,7,867.0,1,2023,5,20,524.0,833.0,811.5,1008.75,227.8603
retail_store_inventory,weekly,2023-05-22,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,867.0,63.7957,,0,,,63.0,706.0,919.54,7,501.0,1,2023,5,21,826.0,808.0,809.75,915.0,227.667
retail_store_inventory,weekly,2023-05-29,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,North,501.0,60.3186,,0,,,217.0,719.0,495.82,7,1043.0,1,2023,5,22,867.0,1081.0,824.5,926.875,229.4203
retail_store_inventory,weekly,2023-06-05,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,East,1043.0,59.4857,,0,,,97.0,776.0,1090.96,7,801.0,1,2023,6,23,501.0,524.0,679.5,854.875,193.7877
retail_store_inventory,weekly,2023-06-12,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,801.0,53.7986,,0,,,392.0,733.0,825.3,7,965.0,1,2023,6,24,1043.0,826.0,809.25,810.375,226.033
retail_store_inventory,weekly,2023-06-19,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,965.0,49.4386,,0,,,230.0,661.0,1006.22,7,887.0,1,2023,6,25,801.0,867.0,803.0,806.375,225.7609
retail_store_inventory,weekly,2023-06-26,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,East,887.0,66.38,,0,,,341.0,992.0,922.97,7,1130.0,1,2023,6,26,965.0,501.0,827.5,826.0,239.8965
retail_store_inventory,weekly,2023-07-03,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,1130.0,61.7271,,0,,,161.0,889.0,1192.88,7,1692.0,1,2023,7,27,887.0,1043.0,924.0,801.75,103.8268
retail_store_inventory,weekly,2023-07-10,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,1692.0,37.2286,,0,,,419.0,965.0,1751.68,7,1193.0,1,2023,7,28,1130.0,801.0,945.75,877.5,139.908
retail_store_inventory,weekly,2023-07-17,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,South,1193.0,45.9086,,0,,,238.0,902.0,1223.42,7,650.0,1,2023,7,29,1692.0,965.0,1168.5,985.75,363.4047
retail_store_inventory,weekly,2023-07-24,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,North,650.0,49.6157,,0,,,433.0,1108.0,671.66,7,982.0,1,2023,7,30,1193.0,887.0,1225.5,1026.5,337.8269
retail_store_inventory,weekly,2023-07-31,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,982.0,69.8186,,0,,,325.0,967.0,1018.23,7,381.0,1,2023,7,31,650.0,1130.0,1166.25,1045.125,426.2068
retail_store_inventory,weekly,2023-08-07,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,East,381.0,54.4571,,0,,,129.0,588.0,430.41,7,1296.0,1,2023,8,32,982.0,1692.0,1129.25,1037.5,436.6977
retail_store_inventory,weekly,2023-08-14,retail_store_inventory::S001,1,retail_store_inventory::P0016,Furniture,,West,1296.0,48.2443,,0,,,289.0,886.0,1300.86,7,1159.0,1,2023,8,33,381.0,1193.0,801.5,985.0,358.5271
retail_store_inventory,weekly,2023-08-21,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,1159.0,67.1457,,0,,,238.0,669.0,1206.63,7,603.0,1,2023,8,34,1296.0,650.0,827.25,1026.375,397.5889
retail_store_inventory,weekly,2023-08-28,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,South,603.0,49.0514,,0,,,245.0,666.0,615.41,7,998.0,1,2023,8,35,1159.0,982.0,954.5,1060.375,403.3613
retail_store_inventory,weekly,2023-09-04,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,North,998.0,48.9486,,0,,,475.0,790.0,1016.81,7,1754.0,1,2023,9,36,603.0,381.0,859.75,994.5,437.7925
retail_store_inventory,weekly,2023-09-11,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,West,1754.0,66.9757,,0,,,450.0,706.0,1765.17,7,903.0,1,2023,9,37,998.0,1296.0,1014.0,907.75,299.8477
retail_store_inventory,weekly,2023-09-18,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,903.0,86.7429,,0,,,424.0,1014.0,943.54,7,870.0,1,2023,9,38,1754.0,1159.0,1128.5,977.875,477.9683
retail_store_inventory,weekly,2023-09-25,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,870.0,60.7043,,0,,,403.0,880.0,925.95,7,582.0,1,2023,9,39,903.0,603.0,1064.5,1009.5,489.5226
retail_store_inventory,weekly,2023-10-02,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,582.0,57.6257,,0,,,493.0,902.0,593.71,7,941.0,1,2023,10,40,870.0,998.0,1131.25,995.5,418.6975
retail_store_inventory,weekly,2023-10-09,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,South,941.0,47.3657,,0,,,160.0,838.0,1001.28,7,1205.0,1,2023,10,41,582.0,1754.0,1027.25,1020.625,505.496
retail_store_inventory,weekly,2023-10-16,retail_store_inventory::S001,1,retail_store_inventory::P0016,Groceries,,East,1205.0,61.91,,0,,,483.0,792.0,1231.69,7,1477.0,1,2023,10,42,941.0,903.0,824.0,976.25,163.9207
retail_store_inventory,weekly,2023-10-23,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,West,1477.0,51.4057,,0,,,351.0,501.0,1555.93,7,1513.0,1,2023,10,43,1205.0,870.0,899.5,982.0,256.0788
retail_store_inventory,weekly,2023-10-30,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,1513.0,52.4629,,0,,,259.0,956.0,1548.74,7,613.0,1,2023,10,44,1477.0,582.0,1051.25,1091.25,381.7734
retail_store_inventory,weekly,2023-11-06,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,East,613.0,47.9414,,0,,,128.0,706.0,687.2,7,871.0,1,2023,11,45,1513.0,941.0,1284.0,1155.625,266.8208
retail_store_inventory,weekly,2023-11-13,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,North,871.0,59.1371,,0,,,150.0,805.0,917.92,7,1086.0,1,2023,11,46,613.0,1205.0,1202.0,1013.0,416.0433
retail_store_inventory,weekly,2023-11-20,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,North,1086.0,35.6614,,0,,,496.0,714.0,1155.79,7,483.0,1,2023,11,47,871.0,1477.0,1118.5,1009.0,447.5634
retail_store_inventory,weekly,2023-11-27,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,West,483.0,51.4029,,0,,,117.0,891.0,511.35,7,933.0,1,2023,11,48,1086.0,1513.0,1020.75,1036.0,380.8993
retail_store_inventory,weekly,2023-12-04,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,933.0,58.39,,0,,,292.0,573.0,975.38,7,1126.0,1,2023,12,49,483.0,613.0,763.25,1023.625,268.8821
retail_store_inventory,weekly,2023-12-11,retail_store_inventory::S001,1,retail_store_inventory::P0016,Toys,,South,1126.0,58.64,,0,,,333.0,877.0,1134.89,7,1377.0,1,2023,12,50,933.0,871.0,843.25,1022.625,256.6013
retail_store_inventory,weekly,2023-12-18,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,1377.0,60.6543,,0,,,473.0,605.0,1401.08,7,1023.0,1,2023,12,51,1126.0,1086.0,907.0,1012.75,294.6489
retail_store_inventory,weekly,2023-12-25,retail_store_inventory::S001,1,retail_store_inventory::P0016,Clothing,,West,1023.0,55.4471,,0,,,240.0,791.0,1045.41,7,13.0,1,2023,12,52,1377.0,483.0,979.75,1000.25,377.7754
retail_store_inventory,weekly,2024-01-01,retail_store_inventory::S001,1,retail_store_inventory::P0016,Electronics,,East,13.0,40.61,,0,,,74.0,189.0,27.53,1,,0,2024,1,1,1023.0,933.0,1114.75,939.0,191.7922
retail_store_inventory,weekly,2021-12-27,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,West,411.0,24.625,,0,,,242.0,282.0,437.23,2,1168.0,1,2021,12,52,,,,,
retail_store_inventory,weekly,2022-01-03,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,North,1168.0,55.0643,,0,,,487.0,801.0,1239.92,7,666.0,1,2022,1,1,411.0,,411.0,411.0,
retail_store_inventory,weekly,2022-01-10,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,West,666.0,57.1129,,0,,,252.0,834.0,703.77,7,1262.0,1,2022,1,2,1168.0,,789.5,789.5,535.2798
retail_store_inventory,weekly,2022-01-17,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,North,1262.0,76.1286,,0,,,274.0,750.0,1290.61,7,734.0,1,2022,1,3,666.0,,748.3333,748.3333,385.1575
retail_store_inventory,weekly,2022-01-24,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,West,734.0,33.9743,,0,,,99.0,841.0,784.15,7,1439.0,1,2022,1,4,1262.0,411.0,876.75,876.75,406.0307
retail_store_inventory,weekly,2022-01-31,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,East,1439.0,45.3629,,0,,,62.0,592.0,1426.39,7,1123.0,1,2022,1,5,734.0,1168.0,957.5,848.2,301.0842
retail_store_inventory,weekly,2022-02-07,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,South,1123.0,45.8143,,0,,,175.0,997.0,1164.71,7,995.0,1,2022,2,6,1439.0,666.0,1025.25,946.6667,383.4609
retail_store_inventory,weekly,2022-02-14,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,North,995.0,44.4357,,0,,,129.0,693.0,1060.06,7,1395.0,1,2022,2,7,1123.0,1262.0,1139.5,971.8571,299.6715
retail_store_inventory,weekly,2022-02-21,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,East,1395.0,37.3371,,0,,,444.0,753.0,1466.52,7,855.0,1,2022,2,8,995.0,734.0,1072.75,974.75,292.9509
retail_store_inventory,weekly,2022-02-28,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,East,855.0,67.6471,,0,,,307.0,820.0,892.81,7,789.0,1,2022,2,9,1395.0,1439.0,1238.0,1097.75,213.9501
retail_store_inventory,weekly,2022-03-07,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,East,789.0,55.9586,,0,,,279.0,671.0,824.7,7,1107.0,1,2022,3,10,855.0,1123.0,1092.0,1058.625,229.7448
retail_store_inventory,weekly,2022-03-14,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,North,1107.0,51.9457,,0,,,411.0,738.0,1142.61,7,1065.0,1,2022,3,11,789.0,995.0,1008.5,1074.0,271.6045
retail_store_inventory,weekly,2022-03-21,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,North,1065.0,51.5443,,0,,,263.0,673.0,1135.68,7,860.0,1,2022,3,12,1107.0,1395.0,1036.5,1054.625,275.4941
retail_store_inventory,weekly,2022-03-28,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,North,860.0,51.7329,,0,,,337.0,639.0,873.76,7,1036.0,1,2022,3,13,1065.0,855.0,954.0,1096.0,155.7305
retail_store_inventory,weekly,2022-04-04,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,South,1036.0,50.0557,,0,,,240.0,619.0,1090.91,7,1073.0,1,2022,4,14,860.0,789.0,955.25,1023.625,154.6876
retail_store_inventory,weekly,2022-04-11,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,North,1073.0,58.7843,,0,,,229.0,678.0,1116.35,7,939.0,1,2022,4,15,1036.0,1107.0,1017.0,1012.75,108.6493
retail_store_inventory,weekly,2022-04-18,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,West,939.0,63.3171,,0,,,364.0,697.0,971.8,7,909.0,1,2022,4,16,1073.0,1065.0,1008.5,1022.5,100.268
retail_store_inventory,weekly,2022-04-25,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,West,909.0,44.4714,,0,,,104.0,915.0,944.9,7,274.0,1,2022,4,17,939.0,860.0,977.0,965.5,96.3155
retail_store_inventory,weekly,2022-05-02,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,North,274.0,40.74,,0,,,190.0,712.0,300.28,7,942.0,1,2022,5,18,909.0,1036.0,989.25,972.25,77.8133
retail_store_inventory,weekly,2022-05-09,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,South,942.0,44.0614,,0,,,373.0,860.0,969.64,7,752.0,1,2022,5,19,274.0,1073.0,798.75,907.875,357.0251
retail_store_inventory,weekly,2022-05-16,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,North,752.0,56.9486,,0,,,387.0,987.0,780.76,7,1071.0,1,2022,5,20,942.0,939.0,766.0,887.25,328.3382
retail_store_inventory,weekly,2022-05-23,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,East,1071.0,36.6971,,0,,,367.0,857.0,1079.53,7,1108.0,1,2022,5,21,752.0,909.0,719.25,848.125,308.1897
retail_store_inventory,weekly,2022-05-30,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,East,1108.0,72.6629,,0,,,382.0,614.0,1103.22,7,795.0,1,2022,5,22,1071.0,274.0,759.75,874.5,349.335
retail_store_inventory,weekly,2022-06-06,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,North,795.0,50.6757,,0,,,252.0,642.0,854.45,7,595.0,1,2022,6,23,1108.0,942.0,968.25,883.5,160.7698
retail_store_inventory,weekly,2022-06-13,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,West,595.0,51.0914,,0,,,273.0,823.0,598.11,7,654.0,1,2022,6,24,795.0,752.0,931.5,848.75,183.9067
retail_store_inventory,weekly,2022-06-20,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,East,654.0,75.1329,,0,,,107.0,679.0,649.59,7,702.0,1,2022,6,25,595.0,1071.0,892.25,805.75,242.4285
retail_store_inventory,weekly,2022-06-27,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,East,702.0,72.1014,,0,,,460.0,712.0,711.07,7,445.0,1,2022,6,26,654.0,1108.0,788.0,773.875,229.2408
retail_store_inventory,weekly,2022-07-04,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,North,445.0,58.9071,,0,,,219.0,714.0,483.97,7,778.0,1,2022,7,27,702.0,795.0,686.5,827.375,84.5399
retail_store_inventory,weekly,2022-07-11,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,North,778.0,56.0543,,0,,,415.0,755.0,837.09,7,583.0,1,2022,7,28,445.0,595.0,599.0,765.25,111.6035
retail_store_inventory,weekly,2022-07-18,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,East,583.0,74.0257,,0,,,265.0,881.0,609.26,7,755.0,1,2022,7,29,778.0,654.0,644.75,768.5,142.6169
retail_store_inventory,weekly,2022-07-25,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,West,755.0,51.3386,,0,,,100.0,608.0,801.67,7,985.0,1,2022,7,30,583.0,702.0,627.0,707.5,145.4716
retail_store_inventory,weekly,2022-08-01,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,East,985.0,46.9857,,0,,,330.0,732.0,1048.82,7,680.0,1,2022,8,31,755.0,445.0,640.25,663.375,156.5703
retail_store_inventory,weekly,2022-08-08,retail_store_inventory::S001,1,retail_store_inventory::P0017,Toys,,West,680.0,66.4029,,0,,,385.0,1044.0,724.06,7,816.0,1,2022,8,32,985.0,778.0,775.25,687.125,164.6944
retail_store_inventory,weekly,2022-08-15,retail_store_inventory::S001,1,retail_store_inventory::P0017,Clothing,,South,816.0,63.8429,,0,,,356.0,969.0,817.5,7,653.0,1,2022,8,33,680.0,583.0,750.75,697.75,171.3055
retail_store_inventory,weekly,2022-08-22,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,East,653.0,32.0543,,0,,,101.0,535.0,708.48,7,887.0,1,2022,8,34,816.0,755.0,809.0,718.0,129.8486
retail_store_inventory,weekly,2022-08-29,retail_store_inventory::S001,1,retail_store_inventory::P0017,Furniture,,North,887.0,80.04,,0,,,440.0,846.0,913.05,7,429.0,1,2022,8,35,653.0,985.0,783.5,711.875,152.0976
retail_store_inventory,weekly,2022-09-05,retail_store_inventory::S001,1,retail_store_inventory::P0017,Groceries,,East,429.0,51.7571,,0,,,255.0,816.0,459.2,7,886.0,1,2022,9,36,887.0,680.0,759.0,767.125,111.2205
retail_store_inventory,weekly,2022-09-12,retail_store_inventory::S001,1,retail_store_inventory::P0017,Electronics,,East,886.0,74.0514,,0,,,372.0,1059.0,946.9,7,792.0,1,2022,9,37,429.0,816.0,696.25,723.5,203.3214
retail_store_inventory,weekly,2022-09-19,retail_store_inventory::S001,1,retail_store_inventory::P0017,Toys,,West,792.0,54.2657,,0,,,331.0,908.0,845.69,7,686.0,1,2022,9,38,886.0,653.0,713.75,761.375,219.4377
